data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2023-04-23,202317,7.0,0,39,0,0.22673301,4.322135,0,2,354880720231719485,2023-05-08,0.0,1.0,161957.0,16.3636363636364,92.7699859090909,0,0,1,79.297976,52.836236,19.0719697272727,23.5909090909091,,,,,,3060
2023-04-16,202316,8.0,3,24,3,0.19941407,4.939583,0,2,354880720231619485,2023-05-08,0.0,1.0,161957.0,16.4285714285714,92.1804457142857,0,0,1,75.7383111428571,50.8028415714286,19.3809521428571,24.0,,,,,,3060
2023-04-09,202315,11.0,8,19,8,0.3123605,6.7919264,0,2,354880720231519485,2023-05-08,0.0,1.0,161957.0,17.8571428571429,93.0836877142857,0,0,2,79.9696221428571,57.9606898571429,20.5227737142857,24.8571428571429,,,,,,3060
2023-04-02,202314,10.0,9,16,9,0.29759064,6.1744785,0,4,354880720231419485,2023-05-08,0.0,1.0,161957.0,17.5714285714286,92.2689082857143,0,0,1,81.6239428571429,62.483194,19.9464282857143,24.0,,,,,,3060
2023-03-26,202313,15.0,14,18,14,0.89092606,9.261718,0,4,354880720231319485,2023-05-08,0.0,2.0,161957.0,20.3076923076923,86.3541609230769,1,0,2,77.3192041538462,62.2738027692308,22.0595236923077,24.4615384615385,,,,,,3060
2023-03-19,202312,17.0,17,19,17,0.98338884,10.4966135,0,2,354880720231219485,2023-05-08,0.0,2.0,161957.0,19.8571428571429,87.5819271428571,1,1,2,75.4023978571429,53.904714,22.7440474285714,26.7142857142857,,,,,,3060
2023-03-12,202311,4.0,4,5,4,0.22624426,2.4697914,0,2,354880720231119485,2023-05-08,0.0,1.0,161957.0,20.1481481481481,91.0512692592593,1,0,0,89.64497,88.6491818518518,20.4320986666667,20.7407407407407,,,,,,3060
2023-03-05,202310,10.0,10,11,10,0.75701946,6.1744785,0,2,354880720231019485,2023-05-08,0.0,1.0,161957.0,21.4285714285714,82.422247,1,0,1,80.1404651428571,77.5561068571429,21.8857142857143,22.4285714285714,,,,,,3060
2023-02-26,202309,2.0,2,3,2,0.035461582,1.2348957,0,2,354880720230919485,2023-05-08,0.0,0.0,161957.0,22.2857142857143,80.8571007142857,1,0,0,79.6172434285714,77.9788222857143,22.4714285714286,22.5714285714286,,,,,,3060
2023-02-19,202308,10.0,10,11,10,0.8720864,6.1744785,0,2,354880720230819485,2023-05-08,0.0,2.0,161957.0,19.6296296296296,92.7731431111111,1,0,1,83.218588,64.0791351851852,21.5371712592593,25.2962962962963,,,,,,3060
2023-02-12,202307,8.0,8,8,8,0.7616746,4.939583,0,2,354880720230719485,2023-05-08,0.0,1.0,161957.0,22.7727272727273,79.9244554545455,1,0,1,78.1360109090909,75.8289790909091,23.0454545454545,23.3181818181818,,,,,,3060
2023-02-05,202306,4.0,4,4,4,0.17737164,2.4697914,0,2,354880720230619485,2023-05-08,0.0,1.0,161957.0,21.5714285714286,83.9002528571429,1,0,0,83.15482,82.4301385714286,21.6190477142857,21.7142857142857,,,,,,3060
2023-01-29,202305,5.0,5,5,5,0.18331122,3.0872393,0,2,354880720230519485,2023-05-08,0.0,1.0,161957.0,21.2857142857143,88.5931937142857,1,0,0,83.7916262857143,75.5629297142857,22.1369045714286,23.7142857142857,,,,,,3060
2023-01-22,202304,6.0,6,6,6,0.42383048,3.704687,0,3,354880720230419485,2023-05-08,0.0,1.0,161957.0,21.7142857142857,76.484451,1,0,1,76.2450814285714,76.005712,21.8571428571429,22.0,,,,,,3060
2023-01-15,202303,11.0,11,11,11,0.9842841,6.7919264,0,3,354880720230319485,2023-05-08,0.0,3.0,161957.0,22.2857142857143,82.3095042857143,1,1,2,82.3095042857143,82.3095042857143,22.2857142857143,22.2857142857143,,,,,,3060
2023-01-08,202302,8.0,8,8,8,0.99671924,4.939583,0,1,354880720230219485,2023-05-08,0.0,9.0,161957.0,19.2857142857143,90.2450977142857,1,1,1,83.7140311428571,71.5609658571429,20.9880954285714,23.8571428571429,,,,,,3060
2023-01-01,202301,2.0,2,2,2,0.96612716,1.2348957,0,1,354880720230119485,2023-05-08,0.0,12.0,161957.0,18.5714285714286,89.9196377142857,0,0,0,81.044086,66.2386978571429,20.184524,22.8571428571429,,,,,,3060
2022-12-25,202252,0.0,0,0,0,0.0,0.0,0,1,354880720225219485,2023-05-08,0.0,0.0,161957.0,19.6666666666667,88.2418733333333,0,0,0,80.1440316666667,67.4832833333333,21.2949493333333,23.6666666666667,,,,,,3060
2022-12-18,202251,0.0,0,0,0,0.0,0.0,0,1,354880720225119485,2023-05-08,0.0,0.0,161957.0,18.0,91.035042,0,0,0,80.622082,63.3847065,19.147436,22.5,,,,,,3060
2022-12-11,202250,0.0,0,0,0,0.0,0.0,0,1,354880720225019485,2023-05-08,0.0,0.0,161957.0,18.3333333333333,88.4892376666667,0,0,0,75.6094333333333,57.5523096666667,21.0694446666667,25.3333333333333,,,,,,3060
2022-12-04,202249,1.0,1,1,1,0.2866001,0.61744785,0,1,354880720224919485,2023-05-08,0.0,1.0,161957.0,19.1428571428571,91.6822511428571,1,0,0,75.9806321428571,53.2343777142857,22.6147185714286,27.4285714285714,,,,,,3060
2022-11-27,202248,0.0,0,0,0,0.0,0.0,0,1,354880720224819485,2023-05-08,0.0,0.0,161957.0,18.2857142857143,94.8157011428572,0,0,0,80.9073414285714,54.2475387142857,20.8452377142857,25.8571428571429,,,,,,3060
2022-11-20,202247,2.0,2,2,2,0.30642876,1.2348957,0,1,354880720224719485,2023-05-08,0.0,1.0,161957.0,17.2857142857143,91.4323042857143,0,0,0,79.6300094285714,60.2814461428571,19.4424601428571,23.4285714285714,,,,,,3060
2022-11-13,202246,3.0,3,3,3,0.5646507,1.8523436,0,1,354880720224619485,2023-05-08,0.0,1.0,161957.0,17.1428571428571,83.8348121428571,0,0,0,69.153664,47.3139367142857,19.9821428571429,24.5714285714286,,,,,,3060
2022-11-06,202245,4.0,4,4,4,0.7137548,2.4697914,0,1,354880720224519485,2023-05-08,0.0,2.0,161957.0,14.4285714285714,92.8879777142857,0,0,0,78.7333964285714,54.8463838571429,17.2479902857143,22.4285714285714,,,,,,3060
2022-10-30,202244,2.0,2,2,2,0.30035174,1.2348957,0,1,354880720224419485,2023-05-08,0.0,1.0,161957.0,13.8571428571429,92.0739585714286,0,0,0,80.1952671428571,62.768135,16.811812,20.2857142857143,,,,,,3060
2022-10-23,202243,2.0,2,2,2,0.30379394,1.2348957,0,1,354880720224319485,2023-05-08,0.0,1.0,161957.0,17.4285714285714,87.4866728571429,0,0,0,71.7044725714286,48.3137605714286,20.8785714285714,26.0,,,,,,3060
2022-10-16,202242,4.0,4,4,4,0.7456384,2.4697914,0,1,354880720224219485,2023-05-08,0.0,2.0,161957.0,17.1428571428571,93.9195085714286,0,0,0,80.5350264285714,57.6343427142857,19.9918575714286,24.5714285714286,,,,,,3060
2022-10-09,202241,3.0,3,3,3,0.7668418,1.8523436,0,1,354880720224119485,2023-05-08,0.0,2.0,161957.0,17.1428571428571,94.0348857142857,0,0,0,82.6427698571429,61.3829822857143,19.7372818571429,24.5714285714286,,,,,,3060
2022-10-02,202240,3.0,3,3,3,0.84609056,1.8523436,0,1,354880720224019485,2023-05-08,0.0,3.0,161957.0,15.7142857142857,95.65357,0,0,0,81.1669262857143,56.5512915714286,18.1309522857143,22.2857142857143,,,,,,3060
2022-09-25,202239,1.0,1,1,1,0.39223215,0.61744785,0,1,354880720223919485,2023-05-08,0.0,1.0,161957.0,13.4285714285714,99.1132242857143,0,0,0,91.0231465714286,80.058528,15.1021062857143,17.7142857142857,,,,,,3060
2022-09-18,202238,1.0,1,1,1,0.25958243,0.61744785,0,1,354880720223819485,2023-05-08,0.0,1.0,161957.0,12.4285714285714,93.0171114285714,0,0,0,79.7582277142857,58.0494157142857,15.3284632857143,19.1428571428571,,,,,,3060
2022-09-11,202237,1.0,1,1,1,0.18383294,0.61744785,0,1,354880720223719485,2023-05-08,0.0,0.0,161957.0,13.1428571428571,96.39203,0,0,0,88.4796778571429,74.4615808571429,14.8739647142857,17.4285714285714,,,,,,3060
2022-09-04,202236,2.0,2,2,2,0.36025217,1.2348957,0,1,354880720223619485,2023-05-08,0.0,1.0,161957.0,14.1428571428571,91.04171,0,0,0,73.4112105714286,50.2354967142857,17.6964287142857,23.1428571428571,,,,,,3060
2022-08-28,202235,3.0,3,3,3,0.54659075,1.8523436,0,1,354880720223519485,2023-05-08,0.0,1.0,161957.0,12.2857142857143,89.8423448571428,0,0,0,77.6467881428571,59.6294367142857,14.5830084285714,18.4285714285714,,,,,,3060
2022-08-21,202234,2.0,2,2,2,0.48819196,1.2348957,0,1,354880720223419485,2023-05-08,0.0,1.0,161957.0,14.1428571428571,88.8279157142857,0,0,0,74.4113322857143,49.4660064285714,16.7728935714286,20.8571428571429,,,,,,3060
2022-08-14,202233,4.0,4,4,4,0.86139023,2.4697914,0,1,354880720223319485,2023-05-08,1.0,2.0,161957.0,13.7142857142857,79.7119382857143,0,0,0,65.2860874285714,44.9388708571429,16.9574571428571,22.1428571428571,,,,,,3060
2022-08-07,202232,2.0,2,2,2,0.4135432,1.2348957,0,1,354880720223219485,2023-05-08,0.0,1.0,161957.0,13.0,97.2922385714286,0,0,0,83.5908451428571,58.9106845714286,15.5773808571429,19.1428571428571,,,,,,3060
2022-07-31,202231,0.0,0,0,0,0.0,0.0,0,1,354880720223119485,2023-05-08,0.0,0.0,161957.0,13.4285714285714,89.2230305714286,0,0,0,74.4846101428571,55.5952494285714,16.3819727142857,20.0,,,,,,3060
2022-07-24,202230,3.0,3,3,3,0.31683418,1.8523436,0,1,354880720223019485,2023-05-08,0.0,1.0,161957.0,14.7142857142857,86.1586335714286,0,0,0,66.4929274285714,42.5373368571429,18.2438377142857,23.0,,,,,,3060
2022-07-17,202229,4.0,4,4,4,0.29672503,2.4697914,0,1,354880720222919485,2023-05-08,0.0,1.0,161957.0,15.4285714285714,89.1442942857143,0,0,0,70.6477472857143,46.6194382857143,18.769841,23.5714285714286,,,,,,3060
2022-07-10,202228,2.0,2,2,2,0.060719855,1.2348957,0,1,354880720222819485,2023-05-08,0.0,0.0,161957.0,16.0,79.4786675714286,0,0,0,64.0165518571429,48.732711,18.729261,22.5714285714286,,,,,,3060
2022-07-03,202227,8.0,8,8,8,0.5758333,4.939583,0,1,354880720222719485,2023-05-08,1.0,1.0,161957.0,15.0,72.7367957142857,0,0,1,53.562609,32.8590614285714,19.7211402857143,24.7142857142857,,,,,,3060
2022-06-26,202226,6.0,6,6,6,0.19124743,3.704687,0,2,354880720222619485,2023-05-08,0.0,1.0,161957.0,13.1428571428571,86.3134857142857,0,0,1,71.2391284285714,45.8378247142857,16.7377448571429,22.1428571428571,,,,,,3060
2022-06-19,202225,3.0,3,3,3,0.023405299,1.8523436,0,2,354880720222519485,2023-05-08,0.0,0.0,161957.0,14.4285714285714,86.4656314285714,0,0,0,71.4602391428571,54.0736834285714,17.6785712857143,21.8571428571429,,,,,,3060
2022-06-12,202224,16.0,16,16,16,0.8137701,9.879166,0,2,354880720222419485,2023-05-08,0.0,1.0,161957.0,10.5714285714286,90.9898825714286,0,0,2,70.9805504285714,46.314708,14.4226191428571,19.2857142857143,,,,,,3060
2022-06-05,202223,5.0,5,5,5,0.009198209,3.0872393,0,2,354880720222319485,2023-05-08,0.0,0.0,161957.0,14.2857142857143,93.7855971428571,0,0,0,86.2488192857143,72.8647721428571,16.0801021428571,19.1428571428571,,,,,,3060
2022-05-29,202222,11.0,11,11,11,0.058189664,6.7919264,0,4,354880720222219485,2023-05-08,5.0,1.0,161957.0,15.0,91.8055814285714,0,0,2,81.114368,66.0592777142857,17.2040814285714,20.5714285714286,,,,,,3060
2022-05-22,202221,16.0,16,16,16,0.058553007,9.879166,0,4,354880720222119485,2023-05-08,2.0,1.0,161957.0,13.1428571428571,82.4812522857143,0,0,2,63.3984492857143,36.798048,17.5595235714286,23.1428571428571,,,,,,3060
2022-05-15,202220,18.0,18,18,18,0.01978466,11.114061,0,4,354880720222019485,2023-05-08,2.0,1.0,161957.0,10.7142857142857,87.7613414285714,0,0,2,73.280315,50.3428991428571,13.6011905714286,17.4285714285714,,,,,,3060
2022-05-08,202219,23.0,23,23,23,0.15268445,14.201301,0,4,354880720221919485,2023-05-08,2.0,1.0,161957.0,14.5714285714286,92.93907,0,0,2,80.704357,60.5228818571429,17.2385532857143,21.7142857142857,,,,,,3060
2022-05-01,202218,39.0,39,39,39,0.9923704,24.080465,0,4,354880720221819485,2023-05-08,3.0,2.0,161957.0,16.0,91.3534291428571,0,1,2,77.547775,60.6864844285714,18.4642621428571,21.8571428571429,,,,,,3060
2022-04-24,202217,39.0,39,39,39,0.9998489,24.080465,0,4,354880720221719485,2023-05-08,1.0,3.0,161957.0,18.1428571428571,89.0871651428571,0,1,2,70.6984428571429,47.6630534285714,21.7348482857143,26.7142857142857,,,,,,3060
2022-04-17,202216,15.0,15,15,15,0.7268223,9.261718,0,1,354880720221619474,2023-04-27,0.0,1.0,161957.0,15.0,88.7105128571429,0,0,2,73.6030064285714,48.3932964285714,18.5401137142857,23.7142857142857,,,,,,3060
2022-04-10,202215,9.0,9,9,9,0.41110095,5.5570307,0,1,354880720221519467,2023-04-20,0.0,1.0,161957.0,17.1428571428571,91.4738214285714,0,0,1,78.889063,57.7901121428571,19.5345241428571,23.7142857142857,,,,,,3060
2022-04-03,202214,15.0,15,15,15,0.9657018,9.261718,0,1,354880720221419461,2023-04-14,0.0,2.0,161957.0,18.2857142857143,92.3249148571429,0,1,2,83.1178082857143,62.0928385714286,20.2652595714286,24.8571428571429,,,,,,3060
2022-03-27,202213,11.0,11,11,11,0.9374679,6.7919264,0,1,354880720221319453,2023-04-06,0.0,2.0,161957.0,18.2857142857143,94.0783108571429,0,0,2,83.0694048571429,65.4646385714286,20.5757291428571,24.5714285714286,,,,,,3060
2022-03-20,202212,5.0,5,5,5,0.5233043,3.0872393,0,1,354880720221219438,2023-03-22,2.0,1.0,161957.0,18.2857142857143,86.8792114285714,0,0,0,74.6737044285714,53.6717172857143,21.32568,26.1428571428571,,,,,,3060
2022-03-13,202211,4.0,4,4,4,0.44953474,2.4697914,0,2,354880720221119438,2023-03-22,0.0,1.0,161957.0,20.5714285714286,92.515468,1,0,0,82.5428657142857,64.2908401428571,22.4420067142857,26.5714285714286,,,,,,3060
2022-03-06,202210,6.0,6,6,6,0.80513626,3.704687,0,2,354880720221019434,2023-03-18,1.0,2.0,161957.0,20.2857142857143,90.2492371428571,1,0,1,73.4047735714286,46.9287284285714,23.7083334285714,29.4285714285714,,,,,,3060
2022-02-27,202209,4.0,4,4,4,0.7315651,2.4697914,0,1,354880720220919424,2023-03-08,0.0,2.0,161957.0,19.4285714285714,91.679402,1,0,0,72.7857015714286,43.4716235714286,23.7428572857143,30.0,,,,,,3060
2022-02-20,202208,4.0,4,4,4,0.8331344,2.4697914,0,1,354880720220819403,2023-02-15,3.0,2.0,161957.0,19.4285714285714,87.5426471428571,1,0,0,70.1653585714286,41.4944012857143,23.434524,29.8571428571429,,,,,,3060
2022-02-13,202207,2.0,2,2,2,0.59577316,1.2348957,0,1,354880720220719403,2023-02-15,1.0,1.0,161957.0,18.2857142857143,91.4899334285714,0,0,0,77.8302368571429,54.2626415714286,21.0416665714286,26.0,,,,,,3060
2022-02-06,202206,2.0,2,2,2,0.5577673,1.2348957,0,1,354880720220619403,2023-02-15,0.0,1.0,161957.0,18.0,89.0437242857143,0,0,0,79.8654111428571,65.8430674285714,20.3333331428571,23.7142857142857,,,,,,3060
2022-01-30,202205,1.0,1,1,1,0.26279175,0.61744785,0,2,354880720220519397,2023-02-09,0.0,1.0,161957.0,19.5714285714286,93.2538042857143,1,0,0,83.3359351428571,66.655779,21.6134041428571,25.1428571428571,,,,,,3060
2022-01-23,202204,2.0,2,2,2,0.52646625,1.2348957,0,1,354880720220419384,2023-01-27,1.0,1.0,161957.0,20.4285714285714,90.9157457142857,1,0,0,79.0527685714286,58.2939284285714,22.7029475714286,27.2857142857143,,,,,,3060
2022-01-16,202203,2.0,2,2,2,0.61920744,1.2348957,0,1,354880720220319384,2023-01-27,2.0,1.0,161957.0,19.5714285714286,88.3839991428571,1,0,0,73.8189322857143,46.0217605714286,22.9982495714286,29.1428571428571,,,,,,3060
2022-01-09,202202,2.0,2,2,2,0.7271228,1.2348957,0,1,354880720220219375,2023-01-18,4.0,2.0,161957.0,18.4285714285714,95.77835,0,0,0,86.5631422857143,66.2054661428571,20.3511905714286,24.5714285714286,,,,,,3060
2022-01-02,202201,2.0,2,2,2,0.7438001,1.2348957,0,1,354880720220119348,2022-12-22,1.0,2.0,161957.0,19.1428571428571,93.9679142857143,1,0,0,83.2013571428571,65.1473714285714,21.3396285714286,24.7142857142857,,,,,,3060
2021-12-26,202152,0.0,0,0,0,0.0,0.0,0,1,354880720215219348,2022-12-22,1.0,0.0,161957.0,18.2857142857143,90.6778714285714,0,0,0,76.9921285714286,59.7655428571429,20.8965142857143,24.7142857142857,,,,,,3060
2021-12-19,202151,2.0,2,2,2,0.612588,1.2348957,0,1,354880720215119348,2022-12-22,1.0,1.0,161957.0,16.5714285714286,90.5806428571429,0,0,0,77.0482142857143,58.0089142857143,19.3434142857143,23.4285714285714,,,,,,3060
2021-12-12,202150,0.0,0,0,0,0.0,0.0,0,1,354880720215019348,2022-12-22,10.0,0.0,161957.0,20.0,90.1301428571429,0,0,0,79.0697428571429,62.3286857142857,22.3039428571429,26.2857142857143,,,,,,3060
2021-12-05,202149,2.0,2,2,2,0.33771104,1.2348957,0,1,354880720214919305,2022-11-09,0.0,1.0,161957.0,15.5714285714286,87.4282428571428,0,0,0,77.7957142857143,59.9841428571429,17.9816428571429,21.8571428571429,,,,,,3060
2021-11-28,202148,2.0,2,2,2,0.3147293,1.2348957,0,1,354880720214819305,2022-11-09,0.0,1.0,161957.0,17.5714285714286,90.6518714285714,0,0,0,77.9764285714286,59.7631,20.8012,25.1428571428571,,,,,,3060
2021-11-21,202147,2.0,2,2,2,0.6037357,1.2348957,0,1,354880720214719305,2022-11-09,2.0,1.0,161957.0,16.8571428571429,85.4728,0,0,0,72.3616,50.8145857142857,19.9437857142857,24.8571428571429,,,,,,3060
2021-11-14,202146,6.0,6,6,6,0.9975634,3.704687,0,1,354880720214619305,2022-11-09,0.0,18.0,161957.0,16.5714285714286,88.2302714285714,0,1,1,72.3790142857143,51.7529857142857,19.7468,24.1428571428571,,,,,,3060
2021-11-07,202145,0.0,0,0,0,0.0,0.0,0,1,354880720214519305,2022-11-09,0.0,0.0,161957.0,14.8571428571429,88.7683428571429,0,0,0,79.9581428571429,66.7843428571429,16.7166428571429,19.8571428571429,,,,,,3060
2021-10-31,202144,0.0,0,0,0,0.0,0.0,0,1,354880720214419305,2022-11-09,2.0,0.0,161957.0,16.2857142857143,92.1619857142857,0,0,0,81.9608285714286,64.4384,18.3827714285714,22.0,,,,,,3060
2021-10-24,202143,0.0,0,0,0,0.0,0.0,0,1,354880720214319305,2022-11-09,0.0,0.0,161957.0,16.5714285714286,93.9173142857143,0,0,0,85.9134571428571,69.9852,18.6040428571429,22.2857142857143,,,,,,3060
2021-10-17,202142,0.0,0,0,0,0.0,0.0,0,1,354880720214219279,2022-10-14,0.0,0.0,161957.0,13.8571428571429,92.9014571428571,0,0,0,86.4755,73.5067428571429,15.5460857142857,18.0,,,,,,3060
2021-10-10,202141,0.0,0,0,0,0.0,0.0,0,1,354880720214119279,2022-10-14,1.0,0.0,161957.0,16.7142857142857,92.2373714285714,0,0,0,80.4029714285714,58.8313857142857,19.503,24.7142857142857,,,,,,3060
2021-10-03,202140,4.0,4,4,4,0.8292749,2.4697914,0,1,354880720214019279,2022-10-14,0.0,2.0,161957.0,15.8571428571429,94.7252714285714,0,0,0,85.1563142857143,65.7039,18.0297714285714,22.8571428571429,,,,,,3060
2021-09-26,202139,0.0,0,0,0,0.0,0.0,0,1,354880720213919265,2022-09-30,2.0,0.0,161957.0,16.7142857142857,86.3883571428571,0,0,0,68.2198285714286,45.9348428571429,21.1091285714286,26.5714285714286,,,,,,3060
2021-09-19,202138,0.0,0,0,0,0.0,0.0,0,1,354880720213819265,2022-09-30,1.0,0.0,161957.0,14.7142857142857,92.0653285714286,0,0,0,76.3199142857143,50.6668428571429,18.5238,25.5714285714286,,,,,,3060
2021-09-12,202137,6.0,6,6,6,0.9506244,3.704687,0,1,354880720213719257,2022-09-22,2.0,3.0,161957.0,17.0,91.4812714285714,0,1,1,73.2584714285714,48.8168857142857,21.0380428571429,26.8571428571429,,,,,,3060
2021-09-05,202136,4.0,4,4,4,0.9240955,2.4697914,0,1,354880720213619252,2022-09-17,1.0,4.0,161957.0,18.0,88.4616428571429,0,0,0,73.4799571428571,47.1640285714286,20.9658714285714,26.4285714285714,,,,,,3060
2021-08-29,202135,0.0,0,0,0,0.0,0.0,0,1,354880720213519251,2022-09-16,0.0,0.0,161957.0,16.1428571428571,83.7544714285714,0,0,0,71.1682142857143,50.1176142857143,18.7730285714286,23.1428571428571,,,,,,3060
2021-08-22,202134,2.0,2,2,2,0.56172615,1.2348957,0,1,354880720213419242,2022-09-07,2.0,1.0,161957.0,18.0,65.3955428571429,0,0,0,53.2493428571429,41.8718714285714,21.8126428571429,26.4285714285714,,,,,,3060
2021-08-15,202133,0.0,0,0,0,0.0,0.0,0,1,354880720213319223,2022-08-19,0.0,0.0,161957.0,17.2857142857143,78.9509428571428,0,0,0,60.0368142857143,37.2543857142857,21.2950285714286,27.1428571428571,,,,,,3060
2021-08-08,202132,2.0,2,2,2,0.17138289,1.2348957,0,1,354880720213219223,2022-08-19,4.0,0.0,161957.0,13.2857142857143,90.0295285714286,0,0,0,73.9514571428571,53.8827142857143,16.3623142857143,20.2857142857143,,,,,,3060
2021-08-01,202131,2.0,2,2,2,0.17394586,1.2348957,0,1,354880720213119221,2022-08-17,1.0,0.0,161957.0,11.5714285714286,91.1201142857143,0,0,0,80.3401571428571,59.5513571428571,14.1853285714286,18.4285714285714,,,,,,3060
2021-07-25,202130,3.0,3,3,3,0.7719418,1.8523436,0,1,354880720213019214,2022-08-10,2.0,2.0,161957.0,9.85714285714286,75.6757142857143,0,0,0,63.4619142857143,49.7190285714286,13.8680028571429,18.2857142857143,,,,,,3060
2021-07-18,202129,2.0,2,2,2,0.6827157,1.2348957,0,1,354880720212919194,2022-07-21,1.0,2.0,161957.0,10.0,88.4735857142857,0,0,0,67.5185571428571,36.8599714285714,14.2529714285714,20.0,,,,,,3060
2021-07-11,202128,2.0,2,2,2,0.5406497,1.2348957,0,1,354880720212819194,2022-07-21,1.0,1.0,161957.0,14.1428571428571,81.1417571428571,0,0,0,63.5301142857143,42.7213571428571,18.0182142857143,22.8571428571429,,,,,,3060
2021-07-04,202127,0.0,0,0,0,0.0,0.0,0,1,354880720212719179,2022-07-06,4.0,0.0,161957.0,12.7142857142857,89.4097428571429,0,0,0,79.8196142857143,56.9935428571429,15.0486571428571,19.1428571428571,,,,,,3060
2021-06-27,202126,2.0,2,2,2,0.1965295,1.2348957,0,1,354880720212619179,2022-07-06,1.0,1.0,161957.0,11.8571428571429,82.949,0,0,0,69.6389714285714,50.8646571428571,14.9927628571429,19.0,,,,,,3060
2021-06-20,202125,3.0,3,3,3,0.17278662,1.8523436,0,1,354880720212519166,2022-06-23,1.0,1.0,161957.0,14.0,92.9891714285714,0,0,0,78.5087285714286,58.4674857142857,16.8825,21.4285714285714,,,,,,3060
2021-06-13,202124,3.0,3,3,3,0.06700158,1.8523436,0,1,354880720212419166,2022-06-23,3.0,0.0,161957.0,13.0,89.5140857142857,0,0,0,81.7427142857143,67.6833,14.7254142857143,17.4285714285714,,,,,,3060
2021-06-06,202123,6.0,6,6,6,0.20341945,3.704687,0,1,354880720212319145,2022-06-02,13.0,1.0,161957.0,15.8571428571429,90.7599571428571,0,0,1,77.6806571428571,63.7174142857143,18.4127,20.8571428571429,,,,,,3060
2021-05-30,202122,7.0,7,7,7,0.2615962,4.322135,0,2,354880720212219145,2022-06-02,1.0,1.0,161957.0,15.7142857142857,89.6948714285714,0,0,1,70.4424714285714,48.7181714285714,20.1714428571429,25.0,,,,,,3060
2021-05-23,202121,11.0,11,11,11,0.57366395,6.7919264,0,2,354880720212119145,2022-06-02,2.0,1.0,161957.0,13.1428571428571,88.8874571428571,0,0,1,60.3700285714286,38.1473428571429,19.7936571428571,25.0,,,,,,3060
2021-05-16,202120,9.0,9,9,9,0.23896506,5.5570307,0,2,354880720212019139,2022-05-27,0.0,1.0,161957.0,14.5714285714286,92.1031,0,0,1,72.7951285714286,42.8768142857143,18.1326571428571,23.2857142857143,,,,,,3060
2021-05-09,202119,9.0,9,9,9,0.10153143,5.5570307,0,2,354880720211919136,2022-05-24,1.0,1.0,161957.0,14.1428571428571,92.1079428571429,0,0,1,79.7068428571429,58.7201857142857,17.0923571428571,21.1428571428571,,,,,,3060
2021-05-02,202118,12.0,12,12,12,0.15532067,7.409374,0,4,354880720211819125,2022-05-13,0.0,1.0,161957.0,15.2857142857143,92.9592428571429,0,0,1,75.218,47.8378142857143,18.7262142857143,24.2857142857143,,,,,,3060
2021-04-25,202117,15.0,15,15,15,0.35731605,9.261718,0,4,354880720211719118,2022-05-06,0.0,1.0,161957.0,15.7142857142857,92.1167428571429,0,0,2,78.9451142857143,55.8196285714286,18.4192571428571,22.5714285714286,,,,,,3060
2021-04-18,202116,19.0,19,19,19,0.7874661,11.731509,0,4,354880720211619110,2022-04-28,3.0,1.0,161957.0,15.8571428571429,93.8848714285714,0,0,2,,,,,,,,,,3060
2021-04-11,202115,20.0,20,20,20,0.9068277,12.348957,0,1,354880720211519110,2022-04-28,4.0,2.0,161957.0,17.2857142857143,83.7954571428571,0,0,2,,,,,,,,,,3060
2021-04-04,202114,12.0,12,12,12,0.50049263,7.409374,0,1,354880720211419110,2022-04-28,0.0,1.0,161957.0,17.5714285714286,83.5333714285714,0,0,1,,,,,,,,,,3060
2021-03-28,202113,13.0,13,13,13,0.60485274,8.026822,0,1,354880720211319110,2022-04-28,4.0,1.0,161957.0,18.4285714285714,85.2079285714286,0,0,1,,,,,,,,,,3060
2021-03-21,202112,11.0,11,11,11,0.5981822,6.7919264,0,1,354880720211219110,2022-04-28,1.0,1.0,161957.0,20.7142857142857,81.7208857142857,1,0,1,,,,,,,,,,3060
2021-03-14,202111,13.0,13,13,13,0.9132929,8.026822,0,1,354880720211119110,2022-04-28,0.0,2.0,161957.0,20.1428571428571,84.5272571428571,1,0,1,,,,,,,,,,3060
2021-03-07,202110,12.0,12,12,12,0.95102066,7.409374,0,1,354880720211019110,2022-04-28,11.0,2.0,161957.0,19.0,86.7035428571428,0,1,1,,,,,,,,,,3060
2021-02-28,202109,4.0,4,4,4,0.46352687,2.4697914,0,2,354880720210919110,2022-04-28,1.0,1.0,161957.0,20.4285714285714,86.0647428571429,1,0,0,,,,,,,,,,3060
2021-02-21,202108,7.0,7,7,7,0.8645367,4.322135,0,1,354880720210819110,2022-04-28,2.0,2.0,161957.0,19.1428571428571,85.9730857142857,1,0,1,,,,,,,,,,3060
2021-02-14,202107,3.0,3,3,3,0.4785214,1.8523436,0,1,354880720210719110,2022-04-28,1.0,1.0,161957.0,19.4285714285714,86.1847,1,0,0,,,,,,,,,,3060
2021-02-07,202106,4.0,4,4,4,0.72011656,2.4697914,0,1,354880720210619110,2022-04-28,1.0,2.0,161957.0,18.2857142857143,85.1251571428571,0,0,0,,,,,,,,,,3060
